filepath,label,subset,sample
"images/train/(cali.) Unit 1 1-2(4,2)_09241.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09242.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09245.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09246.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09247.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09248.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09250.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09251.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09252.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09254.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09255.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09256.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09257.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09258.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09259.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09260.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09262.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09263.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09264.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09265.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09266.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09267.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09268.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09269.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09270.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09271.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09273.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09274.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09276.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09277.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09279.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09280.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09288.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09289.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09290.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09291.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09294.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09299.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09300.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09301.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09304.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09305.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09306.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09307.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09308.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09310.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09320.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09321.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09323.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09324.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09325.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09326.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09327.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09328.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09331.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09332.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09334.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09336.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09339.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09340.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09341.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09342.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09345.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09347.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09349.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09350.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09352.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09353.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09354.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09355.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09357.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09358.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09359.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09360.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09361.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09362.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09363.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09366.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09367.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09369.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09375.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09376.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09377.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09380.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09395.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09397.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09398.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09400.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09401.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09402.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09415.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09416.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09420.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09432.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09433.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09434.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09435.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09436.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09437.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09439.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09440.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09441.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09442.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09443.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09444.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09445.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09446.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09447.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09448.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09449.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09451.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09452.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09453.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09454.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09455.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09456.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09457.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09464.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09468.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09470.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09471.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09472.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09473.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09474.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09475.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09476.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09479.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09480.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09481.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09482.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09483.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09484.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09485.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09487.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09488.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09489.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09490.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09492.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09493.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09494.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09496.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09497.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09498.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09500.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09502.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09510.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09511.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09512.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09513.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09517.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09518.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09520.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09526.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09528.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09529.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09530.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09531.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09532.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09534.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09536.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09537.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09538.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09539.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09540.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09541.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09542.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09543.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09544.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09545.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09546.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09547.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09548.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09549.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09550.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09551.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09553.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09556.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09557.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09559.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09565.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09566.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09567.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09569.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09572.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09574.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09575.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09576.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09577.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09584.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09585.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09586.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09587.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09588.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09589.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09590.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09591.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09593.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09596.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09597.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09605.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09606.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09611.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09612.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09613.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09614.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09615.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09619.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09620.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09621.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09622.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09624.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09625.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09626.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09627.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09629.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09631.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09632.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09633.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09634.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09635.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09636.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09637.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09639.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09640.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09641.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09642.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09643.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09644.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09650.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09651.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09652.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09653.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09654.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09658.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09660.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09661.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09662.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09666.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09667.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09668.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09669.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09670.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09671.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09675.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09679.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09682.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09683.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09684.png",9,train,"(cali.) Unit 1 1-2(4,2)"
"images/train/(cali.) Unit 1 1-2(4,2)_09685.png",9,train,"(cali.) Unit 1 1-2(4,2)"
